,open,low,high,close,price_change,change_percent,date,shamsi_date
2395,"115,000","114,440","115,000","114,440",-,-,2019/09/12,1398/06/21
2396,"114,440","114,440","114,440","114,440",440,0.39%,2019/09/13,1398/06/22
2397,"114,450","113,940","114,500","114,000",1020,0.9%,2019/09/14,1398/06/23
2398,"113,960","112,890","114,000","112,980",520,0.46%,2019/09/15,1398/06/24
2399,"113,500","113,390","113,500","113,500",500,0.44%,2019/09/16,1398/06/25
2400,"113,450","113,000","114,500","114,000",-,-,2019/09/17,1398/06/26
2401,"113,910","113,890","114,000","114,000",500,0.44%,2019/09/18,1398/06/27
2402,"114,500","114,390","114,500","114,500",-,-,2019/09/19,1398/06/28
2403,"114,500","114,500","114,500","114,500",-,-,2019/09/20,1398/06/29
2404,"114,410","114,390","114,500","114,500",560,0.49%,2019/09/21,1398/06/30
2405,"114,390","113,890","114,500","113,940",480,0.42%,2019/09/22,1398/06/31
2406,"114,000","113,390","114,000","113,460",40,0.04%,2019/09/23,1398/07/01
2407,"113,500","113,390","113,500","113,500",30,0.03%,2019/09/24,1398/07/02
2408,"113,460","113,390","113,500","113,470",30,0.03%,2019/09/25,1398/07/03
2409,"113,480","113,390","113,500","113,500",-,-,2019/09/26,1398/07/04
2410,"113,500","113,500","113,500","113,500",1000,0.88%,2019/09/27,1398/07/05
2411,"113,400","113,390","114,500","114,500",-,-,2019/09/28,1398/07/06
2412,"114,390","114,390","114,500","114,500",500,0.44%,2019/09/29,1398/07/07
2413,"115,000","114,890","115,000","115,000",590,0.52%,2019/09/30,1398/07/08
2414,"114,960","114,390","115,000","114,410",410,0.36%,2019/10/01,1398/07/09
2415,"114,500","113,890","114,500","114,000",430,0.38%,2019/10/02,1398/07/10
2416,"114,460","114,390","114,500","114,430",-,-,2019/10/03,1398/07/11
2417,"114,430","114,430","114,430","114,430",20,0.02%,2019/10/04,1398/07/12
2418,"114,500","114,390","114,500","114,450",480,0.42%,2019/10/05,1398/07/13
2419,"114,500","113,890","114,500","113,970",30,0.03%,2019/10/06,1398/07/14
2420,"114,000","113,890","114,000","114,000",70,0.06%,2019/10/07,1398/07/15
2421,"113,910","113,890","114,000","113,930",20,0.02%,2019/10/08,1398/07/16
2422,"113,940","113,890","114,090","113,950",70,0.06%,2019/10/09,1398/07/17
2423,"113,980","113,890","114,090","114,020",-,-,2019/10/10,1398/07/18
2424,"114,020","114,020","114,020","114,020",50,0.04%,2019/10/11,1398/07/19
2425,"114,040","113,890","114,090","114,070",70,0.06%,2019/10/12,1398/07/20
2426,"113,970","113,890","114,090","114,000",500,0.44%,2019/10/13,1398/07/21
2427,"113,980","113,390","114,040","113,500",30,0.03%,2019/10/14,1398/07/22
2428,"113,530","113,390","113,540","113,530",430,0.38%,2019/10/15,1398/07/23
2429,"113,520","113,390","114,040","113,960",60,0.05%,2019/10/16,1398/07/24
2430,"113,900","113,890","114,040","114,020",-,-,2019/10/17,1398/07/25
2431,"114,020","114,020","114,020","114,020",130,0.11%,2019/10/18,1398/07/26
2432,"113,930","113,890","114,040","113,890",350,0.31%,2019/10/20,1398/07/28
2433,"113,960","113,390","114,040","113,540",940,0.83%,2019/10/21,1398/07/29
2434,"113,400","112,590","113,540","112,600",50,0.04%,2019/10/22,1398/07/30
2435,"113,110","111,590","113,530","112,550",500,0.45%,2019/10/23,1398/08/01
2436,"112,050","111,880","112,050","112,050",-,-,2019/10/24,1398/08/02
2437,"112,050","112,050","112,050","112,050",670,0.6%,2019/10/25,1398/08/03
2438,"112,030","111,380","112,050","111,380",-,-,2019/10/26,1398/08/04
2439,"111,380","111,380","111,380","111,380",30,0.03%,2019/10/27,1398/08/05
2440,"111,470","111,380","111,550","111,410",-,-,2019/10/28,1398/08/06
2441,"111,410","111,410","111,410","111,410",50,0.04%,2019/10/29,1398/08/07
2442,"111,520","111,380","111,550","111,460",60,0.05%,2019/10/30,1398/08/08
2443,"111,520","111,380","111,550","111,520",-,-,2019/10/31,1398/08/09
2444,"111,520","111,520","111,520","111,520",920,0.82%,2019/11/01,1398/08/10
2445,"111,440","111,380","112,550","112,440",80,0.07%,2019/11/02,1398/08/11
2446,"112,520","112,380","112,550","112,520",510,0.45%,2019/11/03,1398/08/12
2447,"112,540","112,380","113,050","113,030",130,0.12%,2019/11/04,1398/08/13
2448,"112,900","112,880","113,050","112,900",-,-,2019/11/05,1398/08/14
2449,"112,975","112,890","113,050","112,900",480,0.43%,2019/11/06,1398/08/15
2450,"113,490","113,380","113,550","113,380",-,-,2019/11/07,1398/08/16
2451,"113,380","113,380","113,380","113,380",150,0.13%,2019/11/08,1398/08/17
2452,"113,470","113,380","113,550","113,530",20,0.02%,2019/11/09,1398/08/18
2453,"113,520","113,380","113,550","113,510",470,0.41%,2019/11/10,1398/08/19
2454,"113,540","113,540","114,050","113,980",400,0.35%,2019/11/11,1398/08/20
2455,"114,030","113,880","114,550","114,380",100,0.09%,2019/11/12,1398/08/21
2456,"114,530","114,380","114,550","114,480",490,0.43%,2019/11/13,1398/08/22
2457,"114,940","114,880","115,050","114,970",-,-,2019/11/14,1398/08/23
2458,"114,970","114,970","114,970","114,970",4050,3.52%,2019/11/15,1398/08/24
2459,"114,920","114,920","119,050","119,020",10,0.01%,2019/11/16,1398/08/25
2460,"118,980","118,880","119,050","119,030",2470,2.08%,2019/11/17,1398/08/26
2461,"118,900","118,880","123,500","121,500",2090,1.75%,2019/11/18,1398/08/27
2462,"120,940","119,380","121,050","119,410",490,0.41%,2019/11/19,1398/08/28
2463,"119,490","118,880","119,550","118,920",980,0.83%,2019/11/20,1398/08/29
2464,"118,500","117,880","118,550","117,940",-,-,2019/11/21,1398/08/30
2465,"117,940","117,940","117,940","117,940",20,0.02%,2019/11/22,1398/09/01
2466,"118,050","117,880","118,050","117,960",1000,0.85%,2019/11/23,1398/09/02
2467,"118,050","117,880","119,050","118,960",1570,1.32%,2019/11/24,1398/09/03
2468,"119,030","118,880","120,550","120,530",2980,2.47%,2019/11/25,1398/09/04
2469,"120,520","120,520","123,550","123,510",1050,0.86%,2019/11/26,1398/09/05
2470,"122,510","122,380","122,550","122,460",1560,1.27%,2019/11/27,1398/09/06
2471,"123,930","123,890","124,070","124,020",-,-,2019/11/28,1398/09/07
2472,"124,020","124,020","124,020","124,020",1460,1.18%,2019/11/29,1398/09/08
2473,"123,960","123,900","125,570","125,480",1560,1.26%,2019/11/30,1398/09/09
2474,"125,570","123,900","125,570","123,920",1490,1.2%,2019/12/01,1398/09/10
2475,"125,460","125,400","125,570","125,410",440,0.35%,2019/12/02,1398/09/11
2476,"124,950","124,900","125,070","124,970",1970,1.58%,2019/12/03,1398/09/12
2477,"124,930","124,900","127,070","126,940",70,0.06%,2019/12/04,1398/09/13
2478,"126,910","126,900","127,050","127,010",-,-,2019/12/05,1398/09/14
2479,"127,010","127,010","127,010","127,010",1930,1.52%,2019/12/06,1398/09/15
2480,"127,040","126,900","129,050","128,940",490,0.38%,2019/12/07,1398/09/16
2481,"130,510","128,400","130,550","129,430",6100,4.71%,2019/12/08,1398/09/17
2482,"129,540","129,400","135,550","135,530",2950,2.18%,2019/12/09,1398/09/18
2483,"135,510","135,400","139,050","138,480",7440,5.68%,2019/12/10,1398/09/19
2484,"133,940","130,900","134,050","131,040",2030,1.57%,2019/12/11,1398/09/20
2485,"129,480","128,900","129,550","129,010",-,-,2019/12/12,1398/09/21
2486,"129,010","129,010","129,010","129,010",2040,1.61%,2019/12/13,1398/09/22
2487,"128,540","126,940","128,570","126,970",1450,1.16%,2019/12/14,1398/09/23
2488,"126,940","125,440","127,070","125,520",1440,1.15%,2019/12/15,1398/09/24
2489,"125,470","125,440","128,070","126,960",1020,0.8%,2019/12/16,1398/09/25
2490,"126,980","126,940","128,070","127,980",1040,0.81%,2019/12/17,1398/09/26
2491,"127,970","127,940","129,090","129,020",430,0.33%,2019/12/18,1398/09/27
2492,"128,500","128,500","128,590","128,590",-,-,2019/12/19,1398/09/28
2493,"128,590","128,590","128,590","128,590",810,0.63%,2019/12/20,1398/09/29
2494,"128,500","128,500","129,490","129,400",470,0.36%,2019/12/21,1398/09/30
2495,"129,450","129,400","129,890","129,870",20,0.02%,2019/12/22,1398/10/01
2496,"129,800","129,800","129,890","129,890",10,0.01%,2019/12/23,1398/10/02
2497,"129,800","129,800","129,890","129,880",180,0.14%,2019/12/24,1398/10/03
2498,"129,800","129,700","129,890","129,700",60,0.05%,2019/12/25,1398/10/04
2499,"129,770","129,700","129,790","129,760",-,-,2019/12/26,1398/10/05
2500,"129,760","129,760","129,760","129,760",20,0.02%,2019/12/27,1398/10/06
2501,"129,780","129,700","129,790","129,740",160,0.12%,2019/12/28,1398/10/07
2502,"129,790","129,500","129,790","129,580",80,0.06%,2019/12/29,1398/10/08
2503,"129,500","129,500","129,590","129,500",-,-,2019/12/30,1398/10/09
2504,"129,550","129,500","129,590","129,500",90,0.07%,2019/12/31,1398/10/10
2505,"129,530","129,500","129,590","129,590",90,0.07%,2020/01/01,1398/10/11
2506,"129,500","129,500","129,590","129,500",-,-,2020/01/02,1398/10/12
2507,"129,500","129,500","129,500","129,500",3800,2.93%,2020/01/03,1398/10/13
2508,"129,550","129,500","133,890","133,300",-,-,2020/01/04,1398/10/14
2509,"133,340","133,300","133,390","133,300",40,0.03%,2020/01/05,1398/10/15
2510,"133,360","133,300","133,390","133,340",480,0.36%,2020/01/06,1398/10/16
2511,"133,300","133,300","133,890","133,820",30,0.02%,2020/01/07,1398/10/17
2512,"133,890","133,800","133,890","133,850",1760,1.33%,2020/01/08,1398/10/18
2513,"132,000","132,000","132,090","132,090",-,-,2020/01/09,1398/10/19
2514,"132,090","132,090","132,090","132,090",1560,1.2%,2020/01/10,1398/10/20
2515,"132,050","130,500","132,090","130,530",30,0.02%,2020/01/11,1398/10/21
2516,"130,500","130,500","130,590","130,500",300,0.23%,2020/01/12,1398/10/22
2517,"130,550","130,200","130,590","130,200",170,0.13%,2020/01/13,1398/10/23
2518,"130,240","130,000","130,290","130,030",1040,0.8%,2020/01/14,1398/10/24
2519,"130,050","130,000","131,090","131,070",70,0.05%,2020/01/15,1398/10/25
2520,"131,050","131,000","131,090","131,000",-,-,2020/01/16,1398/10/26
2521,"131,000","131,000","131,000","131,000",500,0.38%,2020/01/17,1398/10/27
2522,"131,040","130,500","131,090","130,500",500,0.38%,2020/01/18,1398/10/28
2523,"130,580","130,000","130,590","130,000",460,0.36%,2020/01/19,1398/10/29
2524,"130,060","129,500","130,090","129,540",10,0.01%,2020/01/20,1398/10/30
2525,"129,520","129,500","129,590","129,530",30,0.02%,2020/01/21,1398/11/01
2526,"129,590","129,500","129,590","129,500",500,0.39%,2020/01/22,1398/11/02
2527,"130,000","129,500","130,090","130,000",-,-,2020/01/23,1398/11/03
2528,"130,000","130,000","130,000","130,000",3500,2.69%,2020/01/24,1398/11/04
2529,"130,090","130,000","133,590","133,500",500,0.37%,2020/01/25,1398/11/05
2530,"133,590","133,500","134,090","134,000",70,0.05%,2020/01/26,1398/11/06
2531,"134,060","134,000","134,090","134,070",50,0.04%,2020/01/27,1398/11/07
2532,"134,000","134,000","134,090","134,020",-,-,2020/01/28,1398/11/08
2533,"134,020","134,020","134,020","134,020",520,0.39%,2020/01/29,1398/11/09
2534,"134,530","134,500","134,590","134,540",-,-,2020/01/30,1398/11/10
2535,"134,540","134,540","134,540","134,540",240,0.18%,2020/01/31,1398/11/11
2536,"134,500","134,500","135,090","134,780",750,0.56%,2020/02/01,1398/11/12
2537,"134,700","134,000","134,700","134,030",140,0.1%,2020/02/02,1398/11/13
2538,"133,860","133,800","133,890","133,890",410,0.31%,2020/02/03,1398/11/14
2539,"133,830","133,800","134,390","134,300",200,0.15%,2020/02/04,1398/11/15
2540,"134,560","134,500","134,590","134,500",560,0.42%,2020/02/05,1398/11/16
2541,"135,070","135,000","135,090","135,060",-,-,2020/02/06,1398/11/17
2542,"135,060","135,060","135,060","135,060",20,0.01%,2020/02/07,1398/11/18
2543,"135,000","135,000","135,090","135,080",50,0.04%,2020/02/08,1398/11/19
2544,"135,020","135,000","135,090","135,030",1010,0.75%,2020/02/09,1398/11/20
2545,"135,040","135,000","137,080","136,040",-,-,2020/02/10,1398/11/21
2546,"136,040","136,040","136,040","136,040",980,0.72%,2020/02/11,1398/11/22
2547,"136,000","136,000","137,090","137,020",1470,1.07%,2020/02/12,1398/11/23
2548,"138,500","138,490","138,580","138,490",-,-,2020/02/13,1398/11/24
2549,"138,490","138,490","138,490","138,490",-,-,2020/02/14,1398/11/25
2550,"138,510","138,490","138,580","138,490",500,0.36%,2020/02/15,1398/11/26
2551,"138,560","138,490","139,080","138,990",550,0.4%,2020/02/16,1398/11/27
2552,"139,040","138,990","139,990","139,540",2450,1.76%,2020/02/17,1398/11/28
2553,"139,490","139,490","142,080","141,990",-,-,2020/02/18,1398/11/29
2554,"142,010","141,990","142,080","141,990",40,0.03%,2020/02/19,1398/11/30
2555,"142,040","141,990","142,080","142,030",-,-,2020/02/20,1398/12/01
2556,"142,030","142,030","142,030","142,030",3260,2.3%,2020/02/21,1398/12/02
2557,"141,990","141,990","145,380","145,290",2260,1.56%,2020/02/22,1398/12/03
2558,"145,370","145,290","147,580","147,550",560,0.38%,2020/02/23,1398/12/04
2559,"147,490","146,990","147,580","146,990",1020,0.69%,2020/02/24,1398/12/05
2560,"147,060","146,910","148,010","148,010",7900,5.34%,2020/02/25,1398/12/06
2561,"147,940","147,910","156,010","155,910",1100,0.71%,2020/02/26,1398/12/07
2562,"156,990","156,910","157,010","157,010",-,-,2020/02/27,1398/12/08
2563,"157,010","157,010","157,010","157,010",8030,5.39%,2020/02/28,1398/12/09
2564,"156,970","148,910","157,010","148,980",2530,1.7%,2020/02/29,1398/12/10
2565,"150,510","150,410","151,510","151,510",3920,2.59%,2020/03/01,1398/12/11
2566,"155,510","155,410","155,510","155,430",2080,1.36%,2020/03/02,1398/12/12
2567,"153,730","153,210","153,810","153,350",440,0.29%,2020/03/03,1398/12/13
2568,"153,790","153,750","153,850","153,790",3840,2.56%,2020/03/04,1398/12/14
2569,"152,500","149,950","152,550","149,950",-,-,2020/03/05,1398/12/15
2570,"149,950","149,950","149,950","149,950",10,0.01%,2020/03/06,1398/12/16
2571,"149,970","149,950","150,050","149,960",-,-,2020/03/07,1398/12/17
2572,"149,960","149,960","149,960","149,960",2070,1.38%,2020/03/08,1398/12/18
2573,"152,000","151,950","152,050","152,030",980,0.65%,2020/03/09,1398/12/19
2574,"150,950","150,950","151,050","151,050",2500,1.68%,2020/03/10,1398/12/20
2575,"148,500","148,450","148,550","148,550",40,0.03%,2020/03/11,1398/12/21
2576,"148,460","148,450","148,550","148,510",-,-,2020/03/12,1398/12/22
2577,"148,510","148,510","148,510","148,510",460,0.31%,2020/03/13,1398/12/23
2578,"148,470","147,000","148,550","148,050",20,0.01%,2020/03/14,1398/12/24
2579,"147,980","147,950","148,050","148,030",8520,5.76%,2020/03/15,1398/12/25
2580,"147,970","147,950","156,550","156,550",900,0.57%,2020/03/16,1398/12/26
2581,"156,520","156,450","157,550","157,450",8420,5.65%,2020/03/17,1398/12/27
2582,"157,540","148,950","157,550","149,030",-,-,2020/03/18,1398/12/28
2583,"149,030","149,030","149,030","149,030",70,0.05%,2020/03/19,1398/12/29
2584,"148,980","148,950","149,050","148,960",-,-,2020/04/02,1399/01/14
2585,"148,960","148,960","148,960","148,960",8990,6.04%,2020/04/03,1399/01/15
2586,"149,050","148,950","159,050","157,950",80,0.05%,2020/04/04,1399/01/16
2587,"157,970","157,950","158,100","158,030",1040,0.66%,2020/04/05,1399/01/17
2588,"158,010","156,990","158,100","156,990",-,-,2020/04/06,1399/01/18
2589,"157,100","156,990","157,100","156,990",900,0.58%,2020/04/07,1399/01/19
2590,"157,060","155,990","157,100","156,090",-,-,2020/04/08,1399/01/20
2591,"156,095","155,990","156,100","156,090",50,0.03%,2020/04/09,1399/01/21
2592,"156,010","155,990","156,100","156,040",50,0.03%,2020/04/11,1399/01/23
2593,"155,990","155,990","156,100","155,990",10,0.01%,2020/04/12,1399/01/24
2594,"156,040","155,990","156,110","156,000",-,-,2020/04/13,1399/01/25
2595,"156,030","156,000","156,110","156,000",80,0.05%,2020/04/14,1399/01/26
2596,"156,030","156,000","156,110","156,080",1080,0.7%,2020/04/15,1399/01/27
2597,"155,000","155,000","155,110","155,000",-,-,2020/04/16,1399/01/28
2598,"155,000","155,000","155,000","155,000",1500,0.98%,2020/04/17,1399/01/29
2599,"155,030","153,500","155,110","153,500",910,0.6%,2020/04/18,1399/01/30
2600,"153,560","152,500","153,610","152,590",30,0.02%,2020/04/19,1399/01/31
2601,"152,500","152,500","152,610","152,560",940,0.62%,2020/04/20,1399/02/01
2602,"152,580","152,500","153,610","153,500",1500,0.98%,2020/04/21,1399/02/02
2603,"153,530","153,500","155,110","155,000",30,0.02%,2020/04/22,1399/02/03
2604,"155,040","155,000","155,110","155,030",-,-,2020/04/23,1399/02/04
2605,"155,030","155,030","155,030","155,030",30,0.02%,2020/04/24,1399/02/05
2606,"155,000","155,000","155,110","155,000",1100,0.71%,2020/04/25,1399/02/06
2607,"155,090","155,000","156,110","156,100",100,0.06%,2020/04/26,1399/02/07
2608,"156,000","156,000","156,110","156,000",500,0.32%,2020/04/27,1399/02/08
2609,"156,060","155,500","156,110","155,500",-,-,2020/04/28,1399/02/09
2610,"155,520","155,500","155,610","155,500",500,0.32%,2020/04/29,1399/02/10
2611,"156,100","156,000","156,110","156,000",-,-,2020/04/30,1399/02/11
2612,"156,000","156,000","156,000","156,000",50,0.03%,2020/05/01,1399/02/12
2613,"156,030","156,000","156,110","156,050",50,0.03%,2020/05/02,1399/02/13
2614,"156,080","156,000","156,110","156,000",70,0.04%,2020/05/03,1399/02/14
2615,"156,080","156,000","156,110","156,070",70,0.04%,2020/05/04,1399/02/15
2616,"156,100","156,000","156,110","156,000",1110,0.71%,2020/05/05,1399/02/16
2617,"156,110","156,000","157,110","157,110",110,0.07%,2020/05/06,1399/02/17
2618,"157,000","157,000","157,110","157,000",-,-,2020/05/07,1399/02/18
2619,"157,000","157,000","157,000","157,000",1040,0.66%,2020/05/08,1399/02/19
2620,"157,050","157,000","158,110","158,040",4060,2.57%,2020/05/09,1399/02/20
2621,"158,000","158,000","162,110","162,100",2900,1.79%,2020/05/10,1399/02/21
2622,"162,080","162,000","165,110","165,000",1000,0.61%,2020/05/11,1399/02/22
2623,"165,060","165,000","166,110","166,000",2610,1.57%,2020/05/12,1399/02/23
2624,"166,020","166,000","168,610","168,610",70,0.04%,2020/05/13,1399/02/24
2625,"168,550","168,500","168,610","168,540",-,-,2020/05/14,1399/02/25
2626,"168,540","168,540","168,540","168,540",540,0.32%,2020/05/15,1399/02/26
2627,"168,500","168,000","168,610","168,000",2310,1.38%,2020/05/16,1399/02/27
2628,"168,050","168,000","170,310","170,310",1690,0.99%,2020/05/17,1399/02/28
2629,"170,200","170,200","172,110","172,000",500,0.29%,2020/05/18,1399/02/29
2630,"172,040","171,500","172,110","171,500",1600,0.93%,2020/05/19,1399/02/30
2631,"171,550","171,500","173,110","173,100",50,0.03%,2020/05/20,1399/02/31
2632,"173,000","173,000","173,110","173,050",-,-,2020/05/21,1399/03/01
2633,"173,050","173,050","173,050","173,050",50,0.03%,2020/05/22,1399/03/02
2634,"173,020","173,000","173,110","173,000",-,-,2020/05/23,1399/03/03
2635,"173,000","173,000","173,000","173,000",-,-,2020/05/24,1399/03/04
2636,"173,040","173,000","173,110","173,000",1420,0.83%,2020/05/26,1399/03/06
2637,"173,100","171,500","173,110","171,580",970,0.57%,2020/05/27,1399/03/07
2638,"170,580","170,500","170,610","170,610",-,-,2020/05/28,1399/03/08
2639,"170,610","170,610","170,610","170,610",430,0.25%,2020/05/29,1399/03/09
2640,"170,500","170,500","171,110","171,040",40,0.02%,2020/05/30,1399/03/10
2641,"171,000","171,000","171,110","171,000",230,0.13%,2020/05/31,1399/03/11
2642,"171,080","170,700","171,110","170,770",70,0.04%,2020/06/01,1399/03/12
2643,"170,700","170,700","170,810","170,700",870,0.51%,2020/06/02,1399/03/13
2644,"170,800","169,800","170,810","169,830",490,0.29%,2020/06/06,1399/03/17
2645,"169,800","169,300","169,800","169,340",50,0.03%,2020/06/07,1399/03/18
2646,"169,300","169,300","169,410","169,390",90,0.05%,2020/06/08,1399/03/19
